Cut,PD,Cand_RapCM,Cand_Rap,Cand_AbsRap,Cand_Pt,NTrack,ModelCandMass_JPsiToMuMuOS_PA8Y16,f_JPsiToMuMuOS_PA8Y16,Sigma1_JPsiToMuMuOS_PA8Y16,rSigma21_JPsiToMuMuOS_PA8Y16,AlphaR_JPsiToMuMuOS_PA8Y16,nR_JPsiToMuMuOS_PA8Y16,Alpha_JPsiToMuMuOS_PA8Y16,n_JPsiToMuMuOS_PA8Y16
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3939],[1.5184],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3939],[1.5184],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3939],[1.5184],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3939],[1.5184],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.1119],[1.8595],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2379],[1.3918],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;1.0],[0.030;0.003;0.120],[1.3982],[2.7255],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.2423],[1.2848],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,120.0-250.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.120],[1.3736],[1.8725],[11.0],[1.5],[1.9]
